fund_code,fund_name,track,index_code,index_name,index_family,index_mainstream,map_rule
159160,电池ETF东财,ETF,,,映射缺失,,
159162,工业有色ETF鹏华,ETF,,,映射缺失,,
159163,有色ETF泰康,ETF,,,映射缺失,,
159165,养殖ETF永赢,ETF,,,映射缺失,,
159166,现金流ETF长城,ETF,,,映射缺失,,
159167,港股通医疗ETF工银,ETF,,,映射缺失,,
159168,有色ETF富国,ETF,,,映射缺失,,
159169,恒生生物科技ETF广发,ETF,,,映射缺失,,
159170,港股通互联网ETF永赢,ETF,,,映射缺失,,
159171,工业有色ETF博时,ETF,,,映射缺失,,
159172,养殖ETF汇添富,ETF,,,映射缺失,,
159173,南方中证全指农牧渔ETF,ETF,,,映射缺失,,
159175,电池ETF易方达,ETF,,,映射缺失,,
159176,华宝中证全指家用电器ETF,ETF,,,映射缺失,,
159177,鹏华中证工程机械主题ETF,ETF,,,映射缺失,,
159178,汇添富国证消费电子主题ETF,ETF,,,映射缺失,,
159179,港股通互联网ETF工银,ETF,,,映射缺失,,
159180,银华国证工业软件主题ETF,ETF,,,映射缺失,,
159181,石油ETF易方达,ETF,,,映射缺失,,
159182,南方中证全指家用电器ETF,ETF,,,映射缺失,,
159183,新能源车ETF招商,ETF,,,映射缺失,,
159185,鹏华中证港股通信息技术综合ETF,ETF,,,映射缺失,,
159186,鹏华恒生港股通汽车主题ETF,ETF,,,映射缺失,,
159187,创业板新能源ETF景顺,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159188,景顺长城标普中国A股红利100ETF,ETF,,,映射缺失,,
159189,石油ETF华夏,ETF,,,映射缺失,,
159190,创业板新能源ETF天弘,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159191,港股通科技ETF易方达,ETF,,,映射缺失,,
159192,汇添富中证家电龙头ETF,ETF,,,映射缺失,,
159193,新能源电池ETF银华,ETF,,,映射缺失,,
159195,华安国证石油天然气ETF,ETF,,,映射缺失,,
159196,易方达中证港股通信息技术综合ETF,ETF,,,映射缺失,,
159197,招商国证石油天然气ETF,ETF,,,映射缺失,,
159198,富国中证港股通信息技术综合ETF,ETF,,,映射缺失,,
159199,平安国证石油天然气ETF,ETF,,,映射缺失,,
159201,自由现金流ETF华夏,ETF,,,映射缺失,,
159203,大盘成长ETF博时,ETF,,,映射缺失,,
159205,创业板ETF东财,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159206,卫星ETF永赢,ETF,,,映射缺失,,
159207,高股息ETF广发,ETF,,,映射缺失,,
159208,航空航天ETF万家,ETF,,,映射缺失,,
159209,红利质量ETF招商,ETF,,,映射缺失,,
159210,港股通汽车ETF汇添富,ETF,,,映射缺失,,
159211,深证100ETF富国,ETF,sz399330,深证100,深证100,0.9,name:深证100
159212,深100ETF南方,ETF,,,映射缺失,,
159213,机器人ETF汇添富,ETF,,,映射缺失,,
159215,A500ETF平安,ETF,,,映射缺失,,
159216,深证100ETF大成,ETF,sz399330,深证100,深证100,0.9,name:深证100
159217,港股通创新药ETF工银,ETF,,,映射缺失,,
159218,卫星ETF招商,ETF,,,映射缺失,,
159219,深证100ETF融通,ETF,sz399330,深证100,深证100,0.9,name:深证100
159220,港股通红利低波ETF华宝,ETF,,,映射缺失,,
159221,现金流ETF嘉实,ETF,,,映射缺失,,
159222,自由现金流ETF易方达,ETF,,,映射缺失,,
159223,现金流ETF永赢,ETF,,,映射缺失,,
159225,现金流ETF银华,ETF,,,映射缺失,,
159227,航空航天ETF华夏,ETF,,,映射缺失,,
159228,红利低波ETF长城,ETF,,,映射缺失,,
159229,自由现金流ETF广发,ETF,,,映射缺失,,
159230,通用航空ETF华夏,ETF,,,映射缺失,,
159231,通用航空ETF华宝,ETF,,,映射缺失,,
159232,自由现金流ETF南方,ETF,,,映射缺失,,
159233,自由现金流ETF平安,ETF,,,映射缺失,,
159235,中证现金流ETF大成,ETF,,,映射缺失,,
159236,自由现金流ETF工银,ETF,,,映射缺失,,
159237,港股汽车ETF工银,ETF,,,映射缺失,,
159239,港股通汽车ETF富国,ETF,,,映射缺失,,
159241,航空航天ETF天弘,ETF,,,映射缺失,,
159242,创业板人工智能ETF大成,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159243,创业板人工智能ETF招商,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159245,港股通消费ETF富国,ETF,,,映射缺失,,
159246,创业板人工智能ETF富国,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159247,创业板ETF汇添富,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159248,人工智能ETF万家,ETF,,,映射缺失,,
159251,港股通科技ETF万家,ETF,,,映射缺失,,
159253,银行ETF博时,ETF,,,映射缺失,,
159255,通用航空ETF易方达,ETF,,,映射缺失,,
159256,创业板软件ETF华夏,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159257,航空ETF汇添富,ETF,,,映射缺失,,
159258,机器人ETF南方,ETF,,,映射缺失,,
159259,成长ETF易方达,ETF,,,映射缺失,,
159260,证券ETF博时,ETF,,,映射缺失,,
159261,创业板新能源ETF鹏华,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159262,港股通科技ETF广发,ETF,,,映射缺失,,
159263,价值ETF易方达,ETF,,,映射缺失,,
159265,港股消费ETF鹏华,ETF,,,映射缺失,,
159266,港股央企红利ETF永赢,ETF,,,映射缺失,,
159267,航天ETF华安,ETF,,,映射缺失,,
159268,港股通消费ETF汇添富,ETF,,,映射缺失,,
159269,港股通科技ETF南方,ETF,,,映射缺失,,
159270,创业板200ETF南方,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159271,恒生ETF鹏华,ETF,,,映射缺失,,
159272,机器人ETF富国,ETF,,,映射缺失,,
159273,云计算ETF汇添富,ETF,,,映射缺失,,
159275,农牧渔ETF华宝,ETF,,,映射缺失,,
159276,现金流ETF汇添富,ETF,,,映射缺失,,
159277,港股通红利ETF富国,ETF,,,映射缺失,,
159278,机器人ETF鹏华,ETF,,,映射缺失,,
159279,创业板人工智能ETF华安,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159280,港股通互联网ETF汇添富,ETF,,,映射缺失,,
159281,港股央企红利ETF天弘,ETF,,,映射缺失,,
159283,通用航空ETF南方,ETF,,,映射缺失,,
159285,港股通消费ETF华安,ETF,,,映射缺失,,
159286,港股通创新药ETF鹏华,ETF,,,映射缺失,,
159287,创业板综ETF博时,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159288,创业板综ETF银华,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159289,创业板综指ETF鹏华,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159295,创业综指ETF西部利得,ETF,,,映射缺失,,
159296,A500红利低波ETF华宝,ETF,,,映射缺失,,
159297,港股通创新药ETF南方,ETF,,,映射缺失,,
159298,创业板50ETF大成,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159299,金融科技ETF易方达,ETF,,,映射缺失,,
159300,沪深300ETF富国,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
159301,公用事业ETF华夏,ETF,,,映射缺失,,
159302,港股高股息ETF银华,ETF,,,映射缺失,,
159305,储能电池ETF广发,ETF,,,映射缺失,,
159306,汽车零部件ETF平安,ETF,,,映射缺失,,
159307,红利低波100ETF博时,ETF,,,映射缺失,,
159309,油气ETF汇添富,ETF,,,映射缺失,,
159310,芯片ETF天弘,ETF,,,映射缺失,,
159311,数字经济ETF易方达,ETF,,,映射缺失,,
159312,恒指港股通ETF广发,ETF,,,映射缺失,,
159315,黄金股ETF工银,ETF,,,映射缺失,,
159316,港股通创新药ETF易方达,ETF,,,映射缺失,,
159318,恒指港股通ETF银华,ETF,,,映射缺失,,
159320,电网设备ETF广发,ETF,,,映射缺失,,
159321,黄金股ETF华安,ETF,,,映射缺失,,
159322,黄金股ETF平安,ETF,,,映射缺失,,
159323,港股通汽车ETF华夏,ETF,,,映射缺失,,
159325,半导体ETF南方,ETF,,,映射缺失,,
159326,电网设备ETF华夏,ETF,,,映射缺失,,
159327,半导体设备ETF万家,ETF,,,映射缺失,,
159328,家电ETF易方达,ETF,,,映射缺失,,
159330,沪深300ETF东财,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
159331,红利港股ETF国泰,ETF,,,映射缺失,,
159332,央企红利ETF富国,ETF,,,映射缺失,,
159333,港股央企红利ETF万家,ETF,,,映射缺失,,
159335,央企科创ETF融通,ETF,,,映射缺失,,
159336,央企红利ETF融通,ETF,,,映射缺失,,
159337,中证500ETF东财,ETF,sh000905,中证500,中证500,1.0,name:中证500
159338,中证A500ETF国泰,ETF,sh000510,中证A500,中证A500,1.0,name:中证A500
159339,A500ETF银华,ETF,,,映射缺失,,
159350,深证50ETF富国,ETF,,,映射缺失,,
159351,A500ETF嘉实,ETF,,,映射缺失,,
159352,A500ETF南方,ETF,,,映射缺失,,
159353,中证A500ETF景顺,ETF,sh000510,中证A500,中证A500,1.0,name:中证A500
159355,800红利低波ETF华宝,ETF,,,映射缺失,,
159356,A500ETF万家,ETF,,,映射缺失,,
159357,A500ETF博时,ETF,,,映射缺失,,
159358,中证A500ETF大成,ETF,sh000510,中证A500,中证A500,1.0,name:中证A500
159359,A500ETF华安,ETF,,,映射缺失,,
159360,A500ETF天弘,ETF,,,映射缺失,,
159361,A500ETF易方达,ETF,,,映射缺失,,
159362,A500ETF工银,ETF,,,映射缺失,,
159363,创业板人工智能ETF华宝,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159365,恒指港股通ETF富国,ETF,,,映射缺失,,
159366,港股医疗ETF永赢,ETF,,,映射缺失,,
159367,创业板50ETF华夏,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159368,创业板新能源ETF华夏,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159369,创业板50ETF易方达,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159370,创50ETF工银,ETF,,,映射缺失,,
159371,创业板50ETF富国,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159372,创业板50ETF万家,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159373,创业板50ETF嘉实,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159375,创业板50ETF国泰,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159376,A500ETF浦银,ETF,,,映射缺失,,
159377,创业板医药ETF国泰,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159378,通用航空ETF永赢,ETF,,,映射缺失,,
159379,A500ETF融通,ETF,,,映射缺失,,
159380,A500ETF东财,ETF,,,映射缺失,,
159381,创业板人工智能ETF华夏,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159382,创业板人工智能ETF南方,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159383,创业板50ETF华泰柏瑞,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159385,数字经济ETF富国,ETF,,,映射缺失,,
159386,A500ETF永赢,ETF,,,映射缺失,,
159387,创业板新能源ETF国泰,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159388,创业板人工智能ETF国泰,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159389,数字经济ETF嘉实,ETF,,,映射缺失,,
159390,中证A50ETF国联,ETF,,,映射缺失,,
159391,大盘价值ETF博时,ETF,,,映射缺失,,
159392,航空ETF富国,ETF,,,映射缺失,,
159393,沪深300ETF万家,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
159399,现金流ETF国泰,ETF,,,映射缺失,,
159500,中证500ETF富国,ETF,sh000905,中证500,中证500,1.0,name:中证500
159505,国证2000ETF博时,ETF,sz399303,国证2000,国证2000,0.8,name:国证2000
159506,港股通医疗ETF富国,ETF,,,映射缺失,,
159507,通信ETF广发,ETF,,,映射缺失,,
159508,生物医药ETF华安,ETF,,,映射缺失,,
159510,沪深300价值ETF华夏,ETF,,,映射缺失,,
159511,通信ETF南方,ETF,,,映射缺失,,
159512,汽车ETF广发,ETF,,,映射缺失,,
159515,国企红利ETF鹏扬,ETF,,,映射缺失,,
159516,半导体设备ETF国泰,ETF,,,映射缺失,,
159520,消费龙头ETF工银,ETF,,,映射缺失,,
159521,国证2000ETF平安,ETF,sz399303,国证2000,国证2000,0.8,name:国证2000
159523,沪深300成长ETF华夏,ETF,,,映射缺失,,
159525,红利低波ETF富国,ETF,,,映射缺失,,
159526,机器人ETF嘉实,ETF,,,映射缺失,,
159527,云计算ETF广发,ETF,,,映射缺失,,
159528,国企改革ETF富国,ETF,,,映射缺失,,
159530,机器人ETF易方达,ETF,,,映射缺失,,
159531,中证2000ETF南方,ETF,932000.CSI,中证2000,中证2000,0.8,name:中证2000
159532,中证2000ETF易方达,ETF,932000.CSI,中证2000,中证2000,0.8,name:中证2000
159533,中证2000ETF博时,ETF,932000.CSI,中证2000,中证2000,0.8,name:中证2000
159535,中证2000ETF嘉实,ETF,932000.CSI,中证2000,中证2000,0.8,name:中证2000
159536,中证2000ETF汇添富,ETF,932000.CSI,中证2000,中证2000,0.8,name:中证2000
159537,信创ETF国泰,ETF,,,映射缺失,,
159538,信创ETF富国,ETF,,,映射缺失,,
159539,信创ETF广发,ETF,,,映射缺失,,
159540,信创ETF易方达,ETF,,,映射缺失,,
159541,创业板综ETF万家,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159542,工程机械ETF大成,ETF,,,映射缺失,,
159543,国证2000ETF工银,ETF,sz399303,国证2000,国证2000,0.8,name:国证2000
159545,恒生红利低波ETF易方达,ETF,,,映射缺失,,
159546,集成电路ETF国泰,ETF,,,映射缺失,,
159547,红利低波ETF华夏,ETF,,,映射缺失,,
159549,红利低波ETF天弘,ETF,,,映射缺失,,
159550,互联网ETF东财,ETF,,,映射缺失,,
159551,机器人ETF国泰,ETF,,,映射缺失,,
159558,半导体设备ETF易方达,ETF,,,映射缺失,,
159559,机器人ETF景顺,ETF,,,映射缺失,,
159560,芯片ETF景顺,ETF,,,映射缺失,,
159562,黄金股ETF华夏,ETF,,,映射缺失,,
159563,创业板综ETF华夏,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159565,汽车零部件ETF易方达,ETF,,,映射缺失,,
159566,储能电池ETF易方达,ETF,,,映射缺失,,
159567,港股创新药ETF银华,ETF,,,映射缺失,,
159568,港股互联网ETF博时,ETF,,,映射缺失,,
159569,港股红利低波ETF景顺,ETF,,,映射缺失,,
159570,港股通创新药ETF汇添富,ETF,,,映射缺失,,
159571,创业板200ETF富国,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159572,创业板200ETF易方达,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159573,创业板200ETF华夏,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159575,创业板200ETF银华,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159576,深证100ETF广发,ETF,sz399330,深证100,深证100,0.9,name:深证100
159578,深证主板50ETF南方,ETF,,,映射缺失,,
159581,红利ETF万家,ETF,,,映射缺失,,
159582,半导体ETF博时,ETF,,,映射缺失,,
159583,通信ETF富国,ETF,,,映射缺失,,
159586,计算机ETF南方,ETF,,,映射缺失,,
159587,粮食ETF广发,ETF,,,映射缺失,,
159588,石油ETF景顺,ETF,,,映射缺失,,
159589,红利ETF广发,ETF,,,映射缺失,,
159590,软件ETF汇添富,ETF,,,映射缺失,,
159591,A50ETF富国,ETF,,,映射缺失,,
159592,A50ETF银华,ETF,,,映射缺失,,
159593,中证A50ETF平安,ETF,,,映射缺失,,
159595,中证A50ETF大成,ETF,,,映射缺失,,
159596,A50ETF华宝,ETF,,,映射缺失,,
159597,创业板成长ETF易方达,ETF,,,映射缺失,,
159599,芯片ETF东财,ETF,,,映射缺失,,
159601,A50ETF华夏,ETF,,,映射缺失,,
159602,中国A50ETF南方,ETF,,,映射缺失,,
159603,科创创业ETF天弘,ETF,,,映射缺失,,
159606,中证500成长ETF易方达,ETF,,,映射缺失,,
159608,稀有金属ETF广发,ETF,,,映射缺失,,
159609,光伏ETF浦银,ETF,,,映射缺失,,
159611,电力ETF广发,ETF,,,映射缺失,,
159613,信息安全ETF嘉实,ETF,,,映射缺失,,
159616,农牧ETF建信,ETF,,,映射缺失,,
159617,中证500价值ETF华夏,ETF,,,映射缺失,,
159618,光伏ETF华安,ETF,,,映射缺失,,
159619,基建ETF国泰,ETF,,,映射缺失,,
159620,中证500成长ETF华夏,ETF,,,映射缺失,,
159621,ESGETF国泰,ETF,,,映射缺失,,
159622,创新药ETF东财,ETF,,,映射缺失,,
159623,成渝经济圈ETF博时,ETF,,,映射缺失,,
159625,绿色电力ETF嘉实,ETF,,,映射缺失,,
159627,A100ETF华夏,ETF,,,映射缺失,,
159628,国证2000ETF万家,ETF,sz399303,国证2000,国证2000,0.8,name:国证2000
159629,中证1000ETF富国,ETF,sh000852,中证1000,中证1000,1.0,name:中证1000
159630,A100ETF汇添富,ETF,,,映射缺失,,
159631,A100ETF招商,ETF,,,映射缺失,,
159633,中证1000ETF易方达,ETF,sh000852,中证1000,中证1000,1.0,name:中证1000
159635,基建ETF华夏,ETF,,,映射缺失,,
159636,港股通科技30ETF工银,ETF,,,映射缺失,,
159637,新能源车ETF东财,ETF,,,映射缺失,,
159638,高端装备ETF嘉实,ETF,,,映射缺失,,
159639,碳中和ETF南方,ETF,,,映射缺失,,
159640,碳中和龙头ETF工银,ETF,,,映射缺失,,
159641,碳中和ETF招商,ETF,,,映射缺失,,
159642,碳中和ETF大成,ETF,,,映射缺失,,
159643,疫苗ETF国泰,ETF,,,映射缺失,,
159645,疫苗ETF富国,ETF,,,映射缺失,,
159647,中药ETF鹏华,ETF,,,映射缺失,,
159652,有色ETF汇添富,ETF,,,映射缺失,,
159653,ESG300ETF国联安,ETF,,,映射缺失,,
159656,沪深300成长ETF万家,ETF,,,映射缺失,,
159657,疫苗ETF鹏华,ETF,,,映射缺失,,
159658,数字经济ETF华安,ETF,,,映射缺失,,
159661,A100ETF嘉实,ETF,,,映射缺失,,
159662,交运ETF南方,ETF,,,映射缺失,,
159663,机床ETF华夏,ETF,,,映射缺失,,
159665,半导体龙头ETF工银,ETF,,,映射缺失,,
159666,交通运输ETF华夏,ETF,,,映射缺失,,
159667,工业母机ETF国泰,ETF,,,映射缺失,,
159669,绿色电力ETF国泰,ETF,,,映射缺失,,
159670,消费50ETF国联安,ETF,,,映射缺失,,
159671,稀有金属ETF工银,ETF,,,映射缺失,,
159672,消费ETF博时,ETF,,,映射缺失,,
159673,沪深300ETF鹏华,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
159681,创业板50ETF鹏华,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159682,创业板50ETF景顺,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159686,A100ETF易方达,ETF,,,映射缺失,,
159689,消费ETF南方,ETF,,,映射缺失,,
159690,有色矿业ETF招商,ETF,,,映射缺失,,
159691,港股红利ETF工银,ETF,,,映射缺失,,
159692,证券ETF东财,ETF,,,映射缺失,,
159695,通信ETF嘉实,ETF,,,映射缺失,,
159697,石油ETF鹏华,ETF,,,映射缺失,,
159698,粮食ETF鹏华,ETF,,,映射缺失,,
159701,物联网ETF招商,ETF,,,映射缺失,,
159703,新材料ETF天弘,ETF,,,映射缺失,,
159706,深证100ETF华安,ETF,sz399330,深证100,深证100,0.9,name:深证100
159707,地产ETF华宝,ETF,,,映射缺失,,
159708,红利ETF西部利得,ETF,,,映射缺失,,
159709,物联网ETF工银,ETF,,,映射缺失,,
159711,港股通50ETF华夏,ETF,,,映射缺失,,
159712,港股通50ETF国泰,ETF,,,映射缺失,,
159713,稀土ETF富国,ETF,,,映射缺失,,
159715,稀土ETF易方达,ETF,,,映射缺失,,
159716,深证100ETF华宝,ETF,sz399330,深证100,深证100,0.9,name:深证100
159717,ESGETF鹏华,ETF,,,映射缺失,,
159718,港股医药ETF平安,ETF,,,映射缺失,,
159719,国企ETF平安,ETF,,,映射缺失,,
159720,智能车ETF泰康,ETF,,,映射缺失,,
159721,深证100ETF永赢,ETF,sz399330,深证100,深证100,0.9,name:深证100
159723,科技龙头ETF汇添富,ETF,,,映射缺失,,
159725,线上消费ETF工银,ETF,,,映射缺失,,
159726,港股通高股息ETF华夏,ETF,,,映射缺失,,
159728,在线消费ETF南方,ETF,,,映射缺失,,
159729,互联网ETF汇添富,ETF,,,映射缺失,,
159730,家电ETF博时,ETF,,,映射缺失,,
159731,石化ETF华夏,ETF,,,映射缺失,,
159732,消费电子ETF华夏,ETF,,,映射缺失,,
159735,港股消费ETF银华,ETF,,,映射缺失,,
159736,食品饮料ETF天弘,ETF,,,映射缺失,,
159738,云计算ETF华泰柏瑞,ETF,,,映射缺失,,
159739,云计算ETF鹏华,ETF,,,映射缺失,,
159743,湖北ETF博时,ETF,,,映射缺失,,
159745,建材ETF国泰,ETF,,,映射缺失,,
159748,创新药ETF富国,ETF,,,映射缺失,,
159751,港股通科技ETF鹏华,ETF,,,映射缺失,,
159752,新能源ETF申万菱信,ETF,,,映射缺失,,
159755,电池ETF广发,ETF,,,映射缺失,,
159757,电池ETF景顺,ETF,,,映射缺失,,
159758,红利质量ETF华夏,ETF,,,映射缺失,,
159760,医疗健康ETF泰康,ETF,,,映射缺失,,
159761,新材料ETF国泰,ETF,,,映射缺失,,
159763,新材料ETF建信,ETF,,,映射缺失,,
159766,旅游ETF富国,ETF,,,映射缺失,,
159767,电池龙头ETF兴银,ETF,,,映射缺失,,
159768,房地产ETF银华,ETF,,,映射缺失,,
159770,机器人ETF天弘,ETF,,,映射缺失,,
159773,创业板科技ETF华泰柏瑞,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159775,电池ETF建信,ETF,,,映射缺失,,
159776,港股医药ETF银华,ETF,,,映射缺失,,
159777,创科技ETF国联安,ETF,,,映射缺失,,
159778,工业互联网ETF鹏华,ETF,,,映射缺失,,
159779,消费电子ETF招商,ETF,,,映射缺失,,
159780,科创创业50ETF南方,ETF,,,映射缺失,,
159781,科创创业ETF易方达,ETF,,,映射缺失,,
159782,双创50ETF银华,ETF,,,映射缺失,,
159783,科创创业50ETF华夏,ETF,,,映射缺失,,
159786,VRETF银华,ETF,,,映射缺失,,
159787,建材ETF易方达,ETF,,,映射缺失,,
159788,港股通100ETF易方达,ETF,,,映射缺失,,
159790,碳中和ETF华夏,ETF,,,映射缺失,,
159791,300ESGETF华夏,ETF,,,映射缺失,,
159792,港股通互联网ETF富国,ETF,,,映射缺失,,
159793,线上消费ETF平安,ETF,,,映射缺失,,
159795,智能汽车ETF汇添富,ETF,,,映射缺失,,
159796,电池ETF汇添富,ETF,,,映射缺失,,
159797,医疗器械ETF汇添富,ETF,,,映射缺失,,
159798,消费ETF易方达,ETF,,,映射缺失,,
159800,中证800ETF鹏华,ETF,sh000906,中证800,中证800,0.9,name:中证800
159801,芯片ETF广发,ETF,,,映射缺失,,
159804,创中盘88ETF国寿,ETF,,,映射缺失,,
159805,传媒ETF鹏华,ETF,,,映射缺失,,
159806,新能源车ETF国泰,ETF,,,映射缺失,,
159807,科技ETF易方达,ETF,,,映射缺失,,
159808,创100ETF融通,ETF,,,映射缺失,,
159810,创业板ETF浦银,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159811,5GETF博时,ETF,,,映射缺失,,
159813,半导体ETF鹏华,ETF,,,映射缺失,,
159814,创业大盘ETF西部利得,ETF,,,映射缺失,,
159819,人工智能ETF易方达,ETF,,,映射缺失,,
159820,中证500ETF天弘,ETF,sh000905,中证500,中证500,1.0,name:中证500
159821,创业板ETF中银证券,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159824,新能源车ETF博时,ETF,,,映射缺失,,
159825,农业ETF富国,ETF,,,映射缺失,,
159827,农业ETF银华,ETF,,,映射缺失,,
159828,医疗ETF国泰,ETF,,,映射缺失,,
159835,创新药ETF建信,ETF,,,映射缺失,,
159836,创业板300ETF天弘,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159837,生物科技ETF易方达,ETF,,,映射缺失,,
159838,医药50ETF博时,ETF,,,映射缺失,,
159839,生物医药ETF汇添富,ETF,,,映射缺失,,
159840,锂电池ETF工银,ETF,,,映射缺失,,
159841,证券ETF天弘,ETF,,,映射缺失,,
159842,券商ETF银华,ETF,,,映射缺失,,
159843,食品饮料ETF招商,ETF,,,映射缺失,,
159845,中证1000ETF华夏,ETF,sh000852,中证1000,中证1000,1.0,name:中证1000
159847,医疗ETF易方达,ETF,,,映射缺失,,
159848,证券ETF国联安,ETF,,,映射缺失,,
159849,生物科技ETF招商,ETF,,,映射缺失,,
159851,金融科技ETF华宝,ETF,,,映射缺失,,
159852,软件ETF嘉实,ETF,,,映射缺失,,
159855,影视ETF银华,ETF,,,映射缺失,,
159856,互联网龙头ETF工银,ETF,,,映射缺失,,
159857,光伏ETF天弘,ETF,,,映射缺失,,
159858,创新药ETF南方,ETF,,,映射缺失,,
159859,生物医药ETF天弘,ETF,,,映射缺失,,
159861,碳中和50ETF国泰,ETF,,,映射缺失,,
159862,食品饮料ETF银华,ETF,,,映射缺失,,
159863,光伏ETF鹏华,ETF,,,映射缺失,,
159864,光伏ETF国泰,ETF,,,映射缺失,,
159865,养殖ETF国泰,ETF,,,映射缺失,,
159867,养殖ETF鹏华,ETF,,,映射缺失,,
159869,游戏ETF华夏,ETF,,,映射缺失,,
159870,化工ETF鹏华,ETF,,,映射缺失,,
159871,有色ETF银华,ETF,,,映射缺失,,
159872,智能网联汽车ETF鹏华,ETF,,,映射缺失,,
159873,医疗设备ETF天弘,ETF,,,映射缺失,,
159875,新能源ETF嘉实,ETF,,,映射缺失,,
159876,有色ETF华宝,ETF,,,映射缺失,,
159877,医疗ETF南方,ETF,,,映射缺失,,
159880,有色ETF鹏华,ETF,,,映射缺失,,
159881,有色金属ETF国泰,ETF,,,映射缺失,,
159883,医疗器械ETF永赢,ETF,,,映射缺失,,
159885,碳中和ETF鹏华,ETF,,,映射缺失,,
159886,机械ETF富国,ETF,,,映射缺失,,
159887,银行ETF富国,ETF,,,映射缺失,,
159888,智能汽车ETF华夏,ETF,,,映射缺失,,
159889,智能汽车ETF国泰,ETF,,,映射缺失,,
159890,云计算ETF招商,ETF,,,映射缺失,,
159891,医疗ETF建信,ETF,,,映射缺失,,
159895,物联网ETF易方达,ETF,,,映射缺失,,
159896,物联网ETF南方,ETF,,,映射缺失,,
159898,医疗器械ETF招商,ETF,,,映射缺失,,
159899,软件ETF招商,ETF,,,映射缺失,,
159901,深证100ETF易方达,ETF,sz399330,深证100,深证100,0.9,name:深证100
159902,中小100ETF华夏,ETF,,,映射缺失,,
159903,深成ETF南方,ETF,,,映射缺失,,
159905,红利ETF工银,ETF,,,映射缺失,,
159906,深成长ETF大成,ETF,,,映射缺失,,
159907,国证2000ETF广发,ETF,sz399303,国证2000,国证2000,0.8,name:国证2000
159908,创业板ETF博时,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159909,TMT50ETF招商,ETF,,,映射缺失,,
159910,基本面120ETF嘉实,ETF,,,映射缺失,,
159912,深300ETF汇添富,ETF,,,映射缺失,,
159913,深价值ETF交银,ETF,,,映射缺失,,
159915,创业板ETF易方达,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159916,基本面ETF建信,ETF,,,映射缺失,,
159918,中创400ETF嘉实,ETF,,,映射缺失,,
159919,沪深300ETF嘉实,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
159922,中证500ETF嘉实,ETF,sh000905,中证500,中证500,1.0,name:中证500
159923,中证A100ETF大成,ETF,,,映射缺失,,
159925,沪深300ETF南方,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
159928,消费ETF汇添富,ETF,,,映射缺失,,
159929,医药ETF汇添富,ETF,,,映射缺失,,
159930,能源ETF汇添富,ETF,,,映射缺失,,
